TeamNumber,GameNumber,GStatNumber,GameDate,GameType,Location,Innings,HomeTeam,Opponent,OpponentTeamNumber,OpponentGStatNumber,DP,Runs,RunsInning1,RunsInning2,RunsInning3,RunsInning4,RunsInning5,RunsInning6,RunsInning7,RunsInning8,RunsInning9,RunsInningX,OppRuns,OppRunsInning1,OppRunsInning2,OppRunsInning3,OppRunsInning4,OppRunsInning5,OppRunsInning6,OppRunsInning7,OppRunsInning8,OppRunsInning9,OppRunsInningX,Notes
294,1,3483,"01/09/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,0,"Lug Nuts W19",290,0,0,16,0,1,5,0,3,4,3,0,0,0,7,0,3,0,0,2,0,2,0,0,0,
294,2,3494,"01/11/19 00:00:00",1,"Buffalo Glen 10:30 field 4",7,1,"Angels W19",287,0,0,16,5,2,4,1,0,0,4,0,0,0,26,5,5,5,5,1,5,0,0,0,0,
294,3,3506,"01/16/19 00:00:00",1,"Buffalo Glen 10:30 field 3",7,0,"Islanders W19",289,0,0,17,1,0,5,5,5,1,0,0,0,0,12,3,0,5,0,2,0,2,0,0,0,
294,4,3513,"01/18/19 00:00:00",1,"Buffalo Glen 10:30 field 1",7,1,"Stars W19",293,0,0,12,4,0,3,0,0,5,0,0,0,0,13,0,1,2,0,4,3,3,0,0,0,
294,5,3524,"01/23/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,0,"Yankees W19",295,0,0,10,0,1,3,0,4,1,1,0,0,0,11,5,0,2,0,2,0,2,0,0,0,
294,6,3537,"01/25/19 00:00:00",1,"Buffalo Glen 12:00 field 4",7,1,"Avalanche W19",286,0,0,15,0,1,5,2,5,1,1,0,0,0,17,4,2,5,3,1,2,0,0,0,0,
294,7,3538,"01/30/19 00:00:00",1,"Buffalo Glen 10:00 field 2",7,0,"Bolts W19",288,0,0,7,1,1,0,0,0,5,0,0,0,0,19,2,4,2,5,1,5,0,0,0,0,
294,8,3548,"02/01/19 00:00:00",1,"Buffalo 9am field 1",7,0,"Rangers W19",291,0,0,5,0,0,0,1,4,0,0,0,0,0,13,2,1,3,5,0,2,0,0,0,0,
294,9,3565,"02/06/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,1,"Rebels W19",292,0,0,14,0,5,0,0,4,5,0,0,0,0,9,1,0,2,2,0,4,0,0,0,0,
294,10,3572,"02/08/19 00:00:00",1,"Buffalo Glen 10:30 field 3",7,0,"Yankees W19",295,0,0,10,3,1,2,1,0,3,0,0,0,0,14,3,1,2,5,0,3,0,0,0,0,
294,11,3586,"02/15/19 00:00:00",1,"Buffalo Glen 12:00 field 2",7,0,"Angels W19",287,0,0,12,0,2,4,3,0,3,0,0,0,0,5,3,0,1,1,0,0,0,0,0,0,
294,12,3591,"02/20/19 00:00:00",1,"Buffalo Glen 9am field 3",7,1,"Islanders W19",289,0,0,4,2,0,0,0,1,0,1,0,0,0,12,2,0,1,3,1,5,0,0,0,0,
294,13,3600,"02/22/19 00:00:00",1,"Buffalo Glen 9am field 4",7,0,"Stars W19",293,0,0,8,2,0,2,0,1,0,3,0,0,0,12,0,5,0,5,2,0,0,0,0,0,
294,14,3613,"02/27/19 00:00:00",1,"Buffalo Glen 9am field 4",7,1,"Yankees W19",295,0,0,10,1,1,3,0,0,4,1,0,0,0,18,1,5,5,4,0,1,2,0,0,0,
294,15,3622,"03/01/19 00:00:00",1,"Buffalo Glen 10:30 field 1",7,0,"Avalanche W19",286,0,0,12,0,0,4,2,4,0,2,0,0,0,15,5,1,1,3,5,0,0,0,0,0,
294,16,3633,"03/08/19 00:00:00",1,"Buffalo Glen 10:30  field 3",7,1,"Rangers W19",291,0,0,16,3,0,1,5,2,5,0,0,0,0,15,0,4,3,0,5,1,2,0,0,0,
294,17,3641,"03/13/19 00:00:00",1,"Buffalo Glen 9am field 2",7,1,"Rebels W19",292,0,0,9,1,2,4,2,0,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,0,
294,18,3650,"03/15/19 00:00:00",1,"Buffalo Glen 9am field 2",7,0,"Avalanche W19",286,0,0,12,2,4,2,3,0,1,0,0,0,0,16,1,5,0,2,5,3,0,0,0,0,
294,19,3666,"03/20/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,0,"Lug Nuts W19",290,0,0,18,0,1,2,0,5,4,6,0,0,0,7,1,1,2,0,2,0,1,0,0,0,
294,20,3669,"03/22/19 00:00:00",1,"Buffalo Glen 9am field 3",7,1,"Angels W19",287,0,0,9,2,0,3,0,1,2,1,0,0,0,18,4,0,1,5,4,4,0,0,0,0,
294,21,3688,"03/29/19 00:00:00",1,"Buffalo Glen 12:00 field 2",8,1,"Stars W19",293,0,0,13,4,0,0,0,0,5,2,2,0,0,19,2,0,0,0,0,3,6,8,0,0,
295,1,3479,"01/09/19 00:00:00",1,"Buffalo Glen 9am field 3",7,0,"Islanders W19",289,0,0,12,0,3,0,5,0,2,2,0,0,0,10,2,0,0,5,1,2,0,0,0,0,
295,2,3488,"01/11/19 00:00:00",1,"Buffalo Glen 9am field 3",7,1,"Stars W19",293,0,0,1,1,0,0,0,0,0,0,0,0,0,17,3,5,4,2,3,0,0,0,0,0,
295,3,3499,"01/16/19 00:00:00",1,"Buffalo Glen 9am field 4",7,0,"Bolts W19",288,0,0,14,1,0,2,2,0,3,6,0,0,0,15,3,0,0,0,0,3,9,0,0,0,
295,4,3510,"01/18/19 00:00:00",1,"Buffalo Glen 9am field 2",7,0,"Avalanche W19",286,0,0,16,0,1,4,5,0,5,1,0,0,0,15,0,1,1,0,2,0,11,0,0,0,
295,5,3525,"01/23/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,1,"Wild W19",294,0,0,11,5,0,2,0,2,0,2,0,0,0,10,0,1,3,0,4,1,1,0,0,0,
295,6,3532,"01/25/19 00:00:00",1,"Buffalo Glen 10:30 field 4",7,0,"Rangers W19",291,0,0,11,1,5,1,0,3,1,0,0,0,0,15,1,0,4,5,3,2,0,0,0,0,
295,7,3543,"01/30/19 00:00:00",1,"Buffalo Glen 10:00 field 4",7,1,"Rebels W19",292,0,0,14,4,0,4,2,0,4,0,0,0,0,12,2,2,2,1,5,0,0,0,0,0,
295,8,3552,"02/01/19 00:00:00",1,"Buffalo Glen 10:30 field 2",7,0,"Lug Nuts W19",290,0,0,16,0,4,3,0,0,0,9,0,0,0,18,0,5,1,5,4,3,0,0,0,0,
295,9,3559,"02/06/19 00:00:00",1,"Buffalo Glen 9am  field 2",7,1,"Angels W19",287,0,0,16,3,3,2,3,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
295,10,3573,"02/08/19 00:00:00",1,"Buffalo Glen 10:30 field 3",7,1,"Wild W19",294,0,0,14,3,1,2,5,0,3,0,0,0,0,10,3,1,2,1,0,3,0,0,0,0,
295,11,3582,"02/15/19 00:00:00",1,"Buffalo Glen 10:30 field 1",7,0,"Stars W19",293,0,0,4,1,1,0,1,0,0,1,0,0,0,7,1,0,0,3,1,2,0,0,0,0,
295,12,3597,"02/20/19 00:00:00",1,"Buffalo Glen 10:30 field 3",7,1,"Bolts W19",288,0,0,6,0,0,1,0,2,1,2,0,0,0,18,2,4,3,4,1,4,0,0,0,0,
295,13,3607,"02/22/19 00:00:00",1,"Buffalo Glen 12:00 field 4",6,1,"Avalanche W19",286,0,0,17,3,0,5,5,0,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,
295,14,3612,"02/27/19 00:00:00",1,"Buffalo Glen 9am field 4",7,0,"Wild W19",294,0,0,18,1,5,5,4,0,1,2,0,0,0,10,1,1,3,0,0,4,1,0,0,0,
295,15,3627,"03/01/19 00:00:00",1,"Buffalo Glen 12:00 field 2",7,1,"Rangers W19",291,0,0,10,5,0,1,0,1,2,1,0,0,0,14,0,0,6,0,2,2,4,0,0,0,
295,16,3629,"03/08/19 00:00:00",1,"Buffalo Glen 9am field 3",7,1,"Lug Nuts W19",290,0,0,10,1,0,0,0,5,0,4,0,0,0,19,1,5,1,0,4,4,4,0,0,0,
295,17,3638,"03/13/19 00:00:00",1,"Buffalo Glen 9am field 3",7,0,"Angels W19",287,0,0,22,2,1,0,0,1,1,4,13,0,0,12,1,5,0,0,0,0,3,3,0,0,
295,18,3654,"03/15/19 00:00:00",1,"Buffalo Glen 10:30 field 2",8,0,"Rangers W19",291,0,0,20,2,3,1,1,5,0,2,6,0,0,17,0,1,5,3,2,0,3,3,0,0,
295,19,3658,"03/20/19 00:00:00",1,"Buffalo Glen 9am field 2",7,0,"Islanders W19",289,0,0,15,0,1,4,3,5,2,0,0,0,0,17,1,5,5,1,0,5,0,0,0,0,
295,20,3673,"03/22/19 00:00:00",1,"Buffalo Glen 10:30 field 3",7,1,"Stars W19",293,0,0,17,4,0,1,0,3,5,4,0,0,0,16,4,1,0,0,4,3,4,0,0,0,
295,21,3679,"03/29/19 00:00:00",1,"Buffalo glen 9am field 2",7,0,"Avalanche W19",286,0,0,14,2,0,4,0,5,2,1,0,0,0,9,1,0,1,1,5,1,0,0,0,0,
296,1,3694,"05/15/19 00:00:00",1,"Saddlebrook",7,1,"Red Wings S19",300,0,0,15,2,0,5,2,2,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,
296,2,3699,"05/17/19 00:00:00",1,"Saddlebrook",7,0,"Rebels S19",299,0,0,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
296,3,3703,"05/22/19 00:00:00",1,"Saddlebrook 8:45 field 4",7,0,"Stars S19",301,0,0,6,0,1,4,1,0,0,0,0,0,0,11,5,2,2,0,2,0,0,0,0,0,
296,4,3709,"05/24/19 00:00:00",1,"Saddlebrook 8:45 field 4",7,0,"Lug Nuts S19",297,0,0,11,0,2,2,1,2,3,1,0,0,0,14,1,5,0,4,1,3,0,0,0,0,
296,5,3713,"05/29/19 00:00:00",1,"saddlebrook 8:45 field 3",7,0,"New York Giants S19",298,0,0,4,2,0,0,0,0,2,0,0,0,0,8,2,0,4,2,0,0,0,0,0,0,
296,6,3719,"06/07/19 00:00:00",1,"Saddlr brook 8:45 field 1",7,0,"Red Wings S19",300,0,0,8,0,4,0,2,0,2,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,
296,7,3726,"06/12/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,1,"Rebels S19",299,0,0,6,0,1,5,0,0,0,0,0,0,0,21,0,0,5,3,1,2,10,0,0,0,
296,8,3734,"06/14/19 00:00:00",1,"Saddlebrook 8:45 field 4",7,1,"Stars S19",301,0,0,18,3,5,0,2,3,5,0,0,0,0,8,0,2,3,1,0,0,2,0,0,0,
296,9,3742,"06/19/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,1,"Lug Nuts S19",297,0,0,16,0,2,2,2,5,5,0,0,0,0,6,0,1,2,0,0,3,0,0,0,0,
296,10,3748,"06/21/19 00:00:00",1,"Saddlebrook 10:15  field 2",7,1,"New York Giants S19",298,0,0,7,0,0,3,1,2,1,0,0,0,0,18,3,5,0,1,0,5,4,0,0,0,
296,11,3754,"06/26/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,1,"Red Wings S19",300,0,0,8,3,0,0,2,0,0,3,0,0,0,7,2,1,0,3,0,0,1,0,0,0,
296,12,3756,"06/28/19 00:00:00",1,"SADDLEBROOK 8:45 field 3",7,1,"Rebels S19",299,0,0,5,0,0,0,3,1,0,1,0,0,0,12,5,0,3,1,3,0,0,0,0,0,
296,13,3761,"07/03/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Stars S19",301,0,0,4,0,0,0,0,2,1,1,0,0,0,13,1,5,1,2,1,3,0,0,0,0,
296,14,3769,"07/10/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Lug Nuts S19",297,0,0,14,3,0,1,3,4,0,3,0,0,0,4,0,0,1,1,0,1,1,0,0,0,
296,15,3776,"07/12/19 00:00:00",1,"Saddlebrook 10:15 field 4",7,1,"New York Giants S19",298,0,0,9,0,1,0,5,0,3,0,0,0,0,11,2,0,0,0,2,2,5,0,0,0,
296,16,3783,"07/17/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Red Wings S19",300,0,0,11,0,4,1,1,3,0,2,0,0,0,10,1,2,1,2,1,0,3,0,0,0,
296,17,3789,"07/19/19 00:00:00",1,"Saddlebrook 10:00 field 2",7,0,"Rebels S19",299,0,0,4,0,0,0,0,1,0,3,0,0,0,8,0,1,3,0,4,0,0,0,0,0,
296,18,3792,"07/24/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,1,"Stars S19",301,0,0,7,1,0,0,1,0,5,0,0,0,0,12,2,0,3,4,0,3,0,0,0,0,
296,19,3796,"07/26/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Lug Nuts S19",297,0,0,5,1,4,0,0,0,0,0,0,0,0,12,1,5,1,1,0,2,2,0,0,0,
296,20,3805,"07/31/19 00:00:00",1,"Saddlebrook 10:15",7,0,"New York Giants S19",298,0,0,10,0,1,3,1,3,1,1,0,0,0,11,0,0,1,1,0,0,9,0,0,0,
297,1,3691,"05/15/19 00:00:00",1,"Saddlebrook",7,0,"Stars S19",301,0,0,12,2,0,2,5,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
297,2,3696,"05/17/19 00:00:00",1,"Saddlebrook",8,1,"New York Giants S19",298,0,0,11,1,1,0,0,3,0,5,1,0,0,14,1,4,1,0,1,1,2,4,0,0,
297,3,3706,"05/22/19 00:00:00",1,"Saddlebrook 10:15 field 2",7,1,"Rebels S19",299,0,0,12,5,0,2,0,2,3,0,0,0,0,6,1,0,0,0,2,3,0,0,0,0,
297,4,3710,"05/24/19 00:00:00",1,"Saddlebrook 8:45 field 4",7,1,"Avalanche S19",296,0,0,14,1,5,0,4,1,3,0,0,0,0,11,0,2,2,1,2,3,1,0,0,0,
297,5,3715,"05/29/19 00:00:00",1,"saddlebrook 8:45 field 2",7,0,"Red Wings S19",300,0,0,15,0,3,4,1,0,2,5,0,0,0,18,5,4,0,0,5,4,0,0,0,0,
297,6,3724,"06/07/19 00:00:00",1,"Saddlebrook 10:15 field 2",7,1,"Stars S19",301,0,0,11,4,4,0,0,0,1,2,0,0,0,19,5,5,2,1,0,5,1,0,0,0,
297,7,3729,"06/12/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"New York Giants S19",298,0,0,2,0,0,0,2,0,0,0,0,0,0,16,1,0,3,5,1,6,0,0,0,0,
297,8,3735,"06/14/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Rebels S19",299,0,0,10,2,0,3,0,2,0,3,0,0,0,11,4,0,1,0,0,3,3,0,0,0,
297,9,3741,"06/19/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Avalanche S19",296,0,0,6,0,1,2,0,0,3,0,0,0,0,16,0,2,2,2,5,5,0,0,0,0,
297,10,3746,"06/21/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Red Wings S19",300,0,0,12,2,0,4,2,3,1,0,0,0,0,7,0,1,0,1,5,0,0,0,0,0,
297,11,3749,"06/26/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Stars S19",301,0,0,4,0,0,0,3,0,0,1,0,0,0,5,1,3,1,0,0,0,0,0,0,0,
297,12,3758,"06/28/19 00:00:00",1,"Saddlebrook 8:45 fierld 4",7,1,"New York Giants S19",298,0,0,17,0,2,4,5,0,0,6,0,0,0,16,5,4,4,0,3,0,0,0,0,0,
297,13,3766,"07/03/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,1,"Rebels S19",299,0,0,1,0,1,0,0,0,0,0,0,0,0,10,2,0,5,2,1,0,0,0,0,0,
297,14,3770,"07/10/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Avalanche S19",296,0,0,4,0,0,1,1,0,1,1,0,0,0,14,3,0,1,3,4,0,3,0,0,0,
297,15,3773,"07/12/19 00:00:00",1,"Saddlebrook 8:45 Field 4",7,0,"Red Wings S19",300,0,0,12,2,4,0,0,4,0,2,0,0,0,13,2,1,3,0,3,1,3,0,0,0,
297,16,3782,"07/17/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Stars S19",301,0,0,4,0,2,1,0,1,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,
297,17,3785,"07/19/19 00:00:00",1,"Saddlebrook 8:45 field 1",7,0,"New York Giants S19",298,0,0,11,1,5,0,4,1,0,0,0,0,0,13,1,1,3,5,3,0,0,0,0,0,
297,18,3793,"07/24/19 00:00:00",1,"Saddlebrook 8:45 field 3",8,0,"Rebels S19",299,0,0,10,0,3,0,2,0,0,0,5,0,0,5,0,1,1,1,0,0,2,0,0,0,
297,19,3795,"07/26/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Avalanche S19",296,0,0,12,1,5,1,1,0,2,2,0,0,0,5,1,4,0,0,0,0,0,0,0,0,
297,20,3804,"07/31/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Red Wings S19",300,0,0,2,0,0,0,1,0,1,0,0,0,0,8,0,0,0,0,4,3,1,0,0,0,
298,1,3690,"05/15/19 00:00:00",1,"Saddlebrook",7,1,"Rebels S19",299,0,0,5,0,0,0,0,0,4,1,0,0,0,9,0,3,0,1,5,0,0,0,0,0,
298,2,3695,"05/17/19 00:00:00",1,"Saddlebrook",8,0,"Lug Nuts S19",297,0,0,14,1,4,1,0,1,1,2,4,0,0,11,1,1,0,0,3,0,5,1,0,0,
298,3,3702,"05/22/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,1,"Red Wings S19",300,0,0,19,0,1,4,5,4,5,0,0,0,0,10,0,3,0,0,5,0,2,0,0,0,
298,4,3712,"05/24/19 00:00:00",1,"Saddlebrook 10:15 field 4",8,1,"Stars S19",301,0,0,9,0,1,0,3,0,2,0,3,0,0,12,0,0,0,1,2,1,2,6,0,0,
298,5,3714,"05/29/19 00:00:00",1,"saddlebrook 8:45 field 3",7,1,"Avalanche S19",296,0,0,8,2,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,
298,6,3721,"06/07/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Rebels S19",299,0,0,12,5,4,0,2,0,1,0,0,0,0,9,3,1,0,2,1,0,2,0,0,0,
298,7,3730,"06/12/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,1,"Lug Nuts S19",297,0,0,16,1,0,3,5,1,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,
298,8,3731,"06/14/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Red Wings S19",300,0,0,12,3,0,4,0,2,3,0,0,0,0,11,0,4,2,5,0,0,0,0,0,0,
298,9,3737,"06/19/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Stars S19",301,0,0,2,1,0,1,0,0,0,0,0,0,0,10,5,1,1,0,3,0,0,0,0,0,
298,10,3747,"06/21/19 00:00:00",1,"Saddlebrook 10:15  field 2",7,0,"Avalanche S19",296,0,0,18,3,5,0,1,0,5,4,0,0,0,7,0,0,3,1,2,1,0,0,0,0,
298,11,3752,"06/26/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Rebels S19",299,0,0,2,0,0,0,2,0,0,0,0,0,0,13,4,0,4,1,4,0,0,0,0,0,
298,12,3757,"06/28/19 00:00:00",1,"Saddlebrook 8:45 fierld 4",7,0,"Lug Nuts S19",297,0,0,16,5,4,4,0,3,0,0,0,0,0,17,0,2,4,5,0,0,6,0,0,0,
298,13,3764,"07/03/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Red Wings S19",300,0,0,12,3,5,0,0,1,2,1,0,0,0,11,0,1,0,0,2,5,3,0,0,0,
298,14,3772,"07/10/19 00:00:00",1,"Saddlebrook 10:15 field 3",9,1,"Stars S19",301,0,0,19,2,5,4,0,0,1,2,1,4,0,18,3,0,0,4,5,2,0,1,3,0,
298,15,3775,"07/12/19 00:00:00",1,"Saddlebrook 10:15 field 4",7,0,"Avalanche S19",296,0,0,11,2,0,0,0,2,2,5,0,0,0,9,0,1,0,5,0,3,0,0,0,0,
298,16,3779,"07/17/19 00:00:00",1,"saddlebrook 8:45 field 2",7,0,"Rebels S19",299,0,0,4,0,0,2,0,2,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,
298,17,3786,"07/19/19 00:00:00",1,"Saddlebrook 8:45 field 1",7,1,"Lug Nuts S19",297,0,0,13,1,1,3,5,3,0,0,0,0,0,11,1,5,0,4,1,0,0,0,0,0,
298,18,3797,"07/26/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Stars S19",301,0,0,13,1,5,1,1,2,0,3,0,0,0,5,1,0,0,3,0,1,0,0,0,0,
298,19,3806,"07/31/19 00:00:00",1,"Saddlebrook 10:15",7,1,"Avalanche S19",296,0,0,11,0,0,1,1,0,0,9,0,0,0,10,0,1,3,1,3,1,1,0,0,0,
298,20,3807,"07/31/19 00:00:00",1,"Saddlebrook 11:30 field 2",3,0,"Red Wings S19",300,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Wings  FORFIET THE GAME"
299,1,3689,"05/15/19 00:00:00",1,"Saddlebrook",7,0,"New York Giants S19",298,0,0,9,0,3,0,1,5,0,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,
299,2,3700,"05/17/19 00:00:00",1,"Saddlebrook",7,1,"Avalanche S19",296,0,0,1,0,0,0,0,0,1,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,
299,3,3705,"05/22/19 00:00:00",1,"Saddlebrook 10:15 field 2",7,0,"Lug Nuts S19",297,0,0,6,1,0,0,0,2,3,0,0,0,0,12,5,0,2,0,2,3,0,0,0,0,
299,4,3708,"05/24/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Red Wings S19",300,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,2,0,0,0,0,
299,5,3717,"05/29/19 00:00:00",1,"saddlebrook 10:15 field 2",7,0,"Stars S19",301,0,0,15,5,0,2,0,2,5,1,0,0,0,13,3,0,5,3,0,0,2,0,0,0,
299,6,3722,"06/07/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,1,"New York Giants S19",298,0,0,9,3,1,0,2,1,0,2,0,0,0,12,5,4,0,2,0,1,0,0,0,0,
299,7,3725,"06/12/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Avalanche S19",296,0,0,21,0,0,5,3,1,2,10,0,0,0,6,0,1,5,0,0,0,0,0,0,0,
299,8,3736,"06/14/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,1,"Lug Nuts S19",297,0,0,11,4,0,1,0,0,3,3,0,0,0,10,2,0,3,0,2,0,3,0,0,0,
299,9,3740,"06/19/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"Red Wings S19",300,0,0,14,3,0,5,0,2,2,2,0,0,0,13,0,0,3,2,5,0,3,0,0,0,
299,10,3744,"06/21/19 00:00:00",1,"Saddlebrook 8:45 field 1",7,1,"Stars S19",301,0,0,6,3,0,0,1,0,0,2,0,0,0,7,1,0,3,0,1,2,0,0,0,0,
299,11,3751,"06/26/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"New York Giants S19",298,0,0,13,4,0,4,1,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,
299,12,3755,"06/28/19 00:00:00",1,"SADDLEBROOK 8:45 field 3",7,0,"Avalanche S19",296,0,0,12,5,0,3,1,3,0,0,0,0,0,5,0,0,0,3,1,0,1,0,0,0,
299,13,3765,"07/03/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Lug Nuts S19",297,0,0,10,2,0,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
299,14,3767,"07/10/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"Red Wings S19",300,0,0,12,0,4,0,1,2,1,4,0,0,0,7,1,0,3,0,0,3,0,0,0,0,
299,15,3777,"07/12/19 00:00:00",1,"Saddlebrook 11:30",7,0,"Stars S19",301,0,0,9,0,0,1,0,0,2,6,0,0,0,7,1,0,4,1,0,0,1,0,0,0,
299,16,3780,"07/17/19 00:00:00",1,"saddlebrook 8:45 field 2",7,1,"New York Giants S19",298,0,0,6,5,0,0,1,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,
299,17,3790,"07/19/19 00:00:00",1,"Saddlebrook 10:00 field 2",7,1,"Avalanche S19",296,0,0,8,0,1,3,0,4,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,
299,18,3794,"07/24/19 00:00:00",1,"Saddlebrook 8:45 field 3",8,1,"Lug Nuts S19",297,0,0,5,0,1,1,1,0,0,2,0,0,0,10,0,3,0,2,0,0,0,5,0,0,
299,19,3799,"07/26/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Red Wings S19",300,0,0,11,0,0,5,0,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
299,20,3802,"07/31/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,1,"Stars S19",301,0,0,8,0,4,0,0,0,0,4,0,0,0,7,1,1,0,0,1,1,3,0,0,0,
300,1,3693,"05/15/19 00:00:00",1,"Saddlebrook",7,0,"Avalanche S19",296,0,0,4,0,0,0,4,0,0,0,0,0,0,15,2,0,5,2,2,4,0,0,0,0,
300,2,3698,"05/17/19 00:00:00",1,"Saddlebrook",7,1,"Stars S19",301,0,0,2,0,1,0,1,0,0,0,0,0,0,12,0,0,4,0,5,3,0,0,0,0,
300,3,3701,"05/22/19 00:00:00",1,"Saddlebrook 8:45 field 2",7,0,"New York Giants S19",298,0,0,10,0,3,0,0,5,0,2,0,0,0,19,0,1,4,5,4,5,0,0,0,0,
300,4,3707,"05/24/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Rebels S19",299,0,0,5,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,
300,5,3716,"05/29/19 00:00:00",1,"saddlebrook 8:45 field 2",7,1,"Lug Nuts S19",297,0,0,18,5,4,0,0,5,4,0,0,0,0,15,0,3,4,1,0,2,5,0,0,0,
300,6,3720,"06/07/19 00:00:00",1,"Saddlr brook 8:45 field 1",7,1,"Avalanche S19",296,0,0,3,0,0,1,0,1,0,1,0,0,0,8,0,4,0,2,0,2,0,0,0,0,
300,7,3727,"06/12/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Stars S19",301,0,0,7,1,0,4,0,0,1,1,0,0,0,8,1,0,0,3,4,0,0,0,0,0,
300,8,3732,"06/14/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,1,"New York Giants S19",298,0,0,11,0,4,2,5,0,0,0,0,0,0,12,3,0,4,0,2,3,0,0,0,0,
300,9,3739,"06/19/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Rebels S19",299,0,0,13,0,0,3,2,5,0,3,0,0,0,14,3,0,5,0,2,2,2,0,0,0,
300,10,3745,"06/21/19 00:00:00",1,"Saddlebrook 8:45 field 3",7,0,"Lug Nuts S19",297,0,0,7,0,1,0,1,5,0,0,0,0,0,12,2,0,4,2,3,1,0,0,0,0,
300,11,3753,"06/26/19 00:00:00",1,"Saddlebrook 10:15 field 3",7,0,"Avalanche S19",296,0,0,7,2,1,0,3,0,0,1,0,0,0,8,3,0,0,2,0,0,3,0,0,0,
300,12,3760,"06/28/19 00:00:00",1,"Saddlebrook 10:15 field 3",9,1,"Stars S19",301,0,0,19,4,5,3,2,0,2,1,1,1,0,26,3,1,5,0,1,5,2,1,8,0,
